step,substep,layer_index,gamma,tau,kt_exact,branch_id,reason_code,gamma_m_global,f_mrdf,g_ref,g_t_ref,reload_factor,branch_kind
75,3,0,1.1137009170e-08,5.6756464863e-03,5.0939364725e+05,,1,,,,,,
76,0,0,1.8335330466e-08,9.3421212100e-03,5.0933237766e+05,,1,,,,,,
76,1,0,1.9055514288e-08,9.7089226684e-03,5.0932624889e+05,,1,,,,,,
76,2,0,1.3463566653e-08,6.8589345801e-03,3.9031117168e+05,,1,,,,,,
76,3,0,3.5615795972e-09,1.8129724783e-03,5.0955193501e+05,,1,,,,,,
77,0,0,-7.3116255412e-09,-3.7269161692e-03,5.0945930920e+05,,1,,,,,,
77,1,0,-1.5415162561e-08,-7.8549826860e-03,5.0939030923e+05,,1,,,,,,
77,2,0,-1.8221729420e-08,-9.2845559775e-03,5.0936641821e+05,,1,,,,,,
77,3,0,-1.5216503933e-08,-7.7528805317e-03,3.3145523415e+05,,1,,,,,,
78,0,0,-7.6071357295e-09,-3.8749651317e-03,5.0226745713e+05,,1,,,,,,
78,1,0,1.8977956661e-09,9.6825611470e-04,5.0951252728e+05,,1,,,,,,
78,2,0,9.7695937049e-09,4.9787133132e-03,5.0944548073e+05,,1,,,,,,
78,3,0,1.3313700475e-08,6.7841563747e-03,5.0941530284e+05,,1,,,,,,
79,0,0,1.1674675570e-08,5.9487834745e-03,3.0037032338e+05,,1,,,,,,
79,1,0,5.5919938152e-09,2.8487894494e-03,4.3876702553e+05,,1,,,,,,
79,2,0,-2.8333818830e-09,-1.4446014550e-03,5.0954636965e+05,,1,,,,,,
79,3,0,-1.0431284602e-08,-5.3157923690e-03,5.0948164213e+05,,1,,,,,,
80,0,0,-1.4350217965e-08,-7.3123203966e-03,5.0944826557e+05,,1,,,,,,
80,1,0,-1.3352746423e-08,-6.8039295070e-03,2.8577230385e+05,,1,,,,,,
80,2,0,-7.7957404804e-09,-3.9717978915e-03,4.1220952256e+05,,1,,,,,,
80,3,0,5.7932814591e-10,2.9604581056e-04,5.0955674520e+05,,1,,,,,,
81,0,0,8.7531403705e-09,4.4607342175e-03,5.0948710884e+05,,1,,,,,,
81,1,0,1.3645526142e-08,6.9532010847e-03,5.0944544164e+05,,1,,,,,,
81,2,0,1.3612472894e-08,6.9363543781e-03,2.6382789403e+05,,1,,,,,,
81,3,0,8.6491199416e-09,4.4067230787e-03,3.7676119583e+05,,1,,,,,,
82,0,0,1.9369467998e-10,9.7817157065e-05,5.0956933659e+05,,1,,,,,,
82,1,0,-8.8320424843e-09,-4.5010244701e-03,5.0949243778e+05,,1,,,,,,
82,2,0,-1.5072027185e-08,-7.6800342346e-03,5.0943929314e+05,,1,,,,,,
82,3,0,-1.6421605946e-08,-8.3675426566e-03,5.0942780118e+05,,1,,,,,,
83,0,0,-1.2649738616e-08,-6.4451450841e-03,3.4889878214e+05,,1,,,,,,
83,1,0,-5.0014435499e-09,-2.5474447393e-03,5.0958665193e+05,,1,,,,,,
83,2,0,4.0938881645e-09,2.0870174485e-03,5.0950915343e+05,,1,,,,,,
83,3,0,1.1452550896e-08,5.8360377424e-03,5.0944647760e+05,,1,,,,,,
84,0,0,1.4577846659e-08,7.4281386086e-03,5.0941986534e+05,,1,,,,,,
84,1,0,1.2662928306e-08,6.4521515641e-03,3.0664793342e+05,,1,,,,,,
84,2,0,6.3734002466e-09,3.2467609179e-03,4.4975000614e+05,,1,,,,,,
84,3,0,-2.3412951563e-09,-1.1940128215e-03,5.0953979126e+05,,1,,,,,,
85,0,0,-1.0442487773e-08,-5.3215606669e-03,5.0947077957e+05,,1,,,,,,
85,1,0,-1.5069132779e-08,-7.6785708207e-03,5.0943137872e+05,,1,,,,,,
85,2,0,-1.4828696188e-08,-7.5560243928e-03,2.6854672210e+05,,1,,,,,,
85,3,0,-9.8542294663e-09,-5.0207381884e-03,3.8173148161e+05,,1,,,,,,
86,0,0,-1.6131622990e-09,-8.2107778702e-04,5.0956930233e+05,,1,,,,,,
86,1,0,7.0841347367e-09,3.6104275814e-03,5.0949520190e+05,,1,,,,,,
86,2,0,1.3101209774e-08,6.6758973998e-03,5.0944395510e+05,,1,,,,,,
86,3,0,1.4514072808e-08,7.3956508086e-03,5.0943192407e+05,,1,,,,,,
87,0,0,1.1097978186e-08,5.6545735958e-03,3.4080476559e+05,,1,,,,,,
87,1,0,3.9796665166e-09,2.0269227130e-03,5.0074817877e+05,,1,,,,,,
87,2,0,-4.5662549152e-09,-2.3276788934e-03,5.0952137809e+05,,1,,,,,,
87,3,0,-1.1578812322e-08,-5.9004683249e-03,5.0946164486e+05,,1,,,,,,
88,0,0,-1.4759937465e-08,-7.5210592322e-03,5.0943455462e+05,,1,,,,,,
88,1,0,-1.3351173784e-08,-6.8030436923e-03,2.9513071741e+05,,1,,,,,,
88,2,0,-7.9166968180e-09,-4.0333758538e-03,4.1877918309e+05,,1,,,,,,
88,3,0,-1.3279122533e-10,-6.6781923154e-05,5.0955932215e+05,,1,,,,,,
89,0,0,7.3232909954e-09,3.7322550660e-03,5.0949579847e+05,,1,,,,,,
89,1,0,1.1822799396e-08,6.0246155830e-03,5.0945747508e+05,,1,,,,,,
89,2,0,1.2014514170e-08,6.1222843685e-03,5.0945584239e+05,,1,,,,,,
89,3,0,8.0616048176e-09,4.1076187529e-03,3.5301891094e+05,,1,,,,,,
90,0,0,1.2529799474e-09,6.3781416591e-04,5.0506110244e+05,,1,,,,,,
90,1,0,-6.2538952693e-09,-3.1873574976e-03,5.0952829533e+05,,1,,,,,,
90,2,0,-1.1888312570e-08,-6.0580805341e-03,5.0948029764e+05,,1,,,,,,
90,3,0,-1.3829920280e-08,-7.0472604066e-03,5.0946376079e+05,,1,,,,,,
91,0,0,-1.1651920045e-08,-5.9371894933e-03,3.1263362062e+05,,1,,,,,,
91,1,0,-6.0607583111e-09,-3.0877095150e-03,4.3984537853e+05,,1,,,,,,
91,2,0,1.2723797823e-09,6.4913281069e-04,5.0955527311e+05,,1,,,,,,
91,3,0,7.9058318274e-09,4.0290179892e-03,5.0949875811e+05,,1,,,,,,
92,0,0,1.1608074769e-08,5.9152207658e-03,5.0946722403e+05,,1,,,,,,
92,1,0,1.1333724116e-08,5.7753889604e-03,2.6931846375e+05,,1,,,,,,
92,2,0,7.2360306320e-09,3.6869442724e-03,3.6255538082e+05,,1,,,,,,
92,3,0,4.6093466605e-10,2.3425073291e-04,5.0958897782e+05,,1,,,,,,
93,0,0,-6.8152731368e-09,-3.4733656505e-03,5.0952697531e+05,,1,,,,,,
93,1,0,-1.2088820653e-08,-6.1602275240e-03,5.0948205170e+05,,1,,,,,,
93,2,0,-1.3727589594e-08,-6.9951270143e-03,5.0946809392e+05,,1,,,,,,
93,3,0,-1.1399587836e-08,-5.8086057112e-03,3.1604666811e+05,,1,,,,,,
94,0,0,-5.8034064299e-09,-2.9565750471e-03,4.4337231830e+05,,1,,,,,,
94,1,0,1.4949084049e-09,7.6251306882e-04,5.0955424888e+05,,1,,,,,,
94,2,0,8.2096186941e-09,4.1837915201e-03,5.0949704202e+05,,1,,,,,,
94,3,0,1.2209876070e-08,6.2218130322e-03,5.0946297016e+05,,1,,,,,,
95,0,0,1.2401661688e-08,6.3195190008e-03,5.0946133681e+05,,1,,,,,,
95,1,0,8.8943471434e-09,4.5319512432e-03,3.4288030870e+05,,1,,,,,,
95,2,0,2.6986748877e-09,1.3744777928e-03,4.8384318742e+05,,1,,,,,,
95,3,0,-4.4825967437e-09,-2.2848581343e-03,5.0954008845e+05,,1,,,,,,
96,0,0,-1.0478200446e-08,-5.3396685392e-03,5.0948901096e+05,,1,,,,,,
96,1,0,-1.3512667278e-08,-6.8856339162e-03,5.0946316552e+05,,1,,,,,,
96,2,0,-1.2859722584e-08,-6.5528403365e-03,2.7793297681e+05,,1,,,,,,
96,3,0,-8.7526116399e-09,-4.4596098223e-03,3.7138287408e+05,,1,,,,,,
97,0,0,-2.2609118890e-09,-1.1513534926e-03,5.0958808691e+05,,1,,,,,,
97,1,0,4.6801698248e-09,2.3855021187e-03,5.0952894035e+05,,1,,,,,,
97,2,0,9.8638657465e-09,5.0265973958e-03,5.0948478189e+05,,1,,,,,,
97,3,0,1.1792831241e-08,6.0093455815e-03,5.0946835240e+05,,1,,,,,,
98,0,0,1.0049028297e-08,5.1205705569e-03,3.0275443038e+05,,1,,,,,,
98,1,0,5.1066189727e-09,2.6016876720e-03,4.1520793531e+05,,1,,,,,,
98,2,0,-1.7839393650e-09,-9.0970291281e-04,5.0956827183e+05,,1,,,,,,
98,3,0,-8.6124614184e-09,-4.3890665034e-03,5.0951009040e+05,,1,,,,,,
99,0,0,-1.3281204366e-08,-6.7677124443e-03,5.0947032216e+05,,1,,,,,,
99,1,0,-1.4480869377e-08,-7.3788905032e-03,5.0946010490e+05,,1,,,,,,
99,2,0,-1.1968707837e-08,-6.0985098439e-03,3.2023684347e+05,,1,,,,,,
99,3,0,-6.3746321526e-09,-3.2475613858e-03,4.4751402912e+05,,1,,,,,,
100,0,0,9.1445148246e-10,4.6681125736e-04,5.0955277641e+05,,1,,,,,,
100,1,0,7.8102465976e-09,3.9803399972e-03,5.0949402760e+05,,1,,,,,,
100,2,0,1.2264956730e-08,6.2498698869e-03,5.0945608610e+05,,1,,,,,,
100,3,0,1.3080657337e-08,6.6654238386e-03,5.0944913953e+05,,1,,,,,,
101,0,0,1.0129052556e-08,5.1610765981e-03,3.3023618354e+05,,1,,,,,,
101,1,0,4.1575270025e-09,2.1177988279e-03,4.6610093950e+05,,1,,,,,,
101,2,0,-3.3362028518e-09,-1.7007966340e-03,5.0954407086e+05,,1,,,,,,
101,3,0,-1.0204031013e-08,-5.2000146191e-03,5.0948556263e+05,,1,,,,,,
102,0,0,-1.4446768318e-08,-7.3615180040e-03,5.0944942777e+05,,1,,,,,,
102,1,0,-1.4984331014e-08,-7.6353731578e-03,5.0944484994e+05,,1,,,,,,
102,2,0,-1.1828986267e-08,-6.0271884134e-03,3.3487122431e+05,,1,,,,,,
102,3,0,-5.8697016485e-09,-2.9901594102e-03,4.7045568224e+05,,1,,,,,,
103,0,0,1.3034370172e-09,6.6506976522e-04,5.0954517217e+05,,1,,,,,,
103,1,0,7.5572492995e-09,3.8514654235e-03,5.0949189424e+05,,1,,,,,,
103,2,0,1.1033097871e-08,5.6223045239e-03,5.0946228954e+05,,1,,,,,,
103,3,0,1.0868920422e-08,5.5386260241e-03,2.6681153995e+05,,1,,,,,,
104,0,0,7.1945161927e-09,3.6659059594e-03,3.5041748853e+05,,1,,,,,,
104,1,0,1.0236520744e-09,5.2109275346e-04,4.9077941358e+05,,1,,,,,,
104,2,0,-5.7239874075e-09,-2.9172733870e-03,5.0954117225e+05,,1,,,,,,
104,3,0,-1.0789840637e-08,-5.4983946018e-03,5.0949801427e+05,,1,,,,,,
105,0,0,-1.2607380168e-08,-6.4244005247e-03,5.0948253253e+05,,1,,,,,,
105,1,0,-1.0771898700e-08,-5.4888998735e-03,3.0484024606e+05,,1,,,,,,
105,2,0,-5.8579311804e-09,-2.9845156238e-03,4.1664590310e+05,,1,,,,,,
105,3,0,7.3273526546e-10,3.7405675422e-04,5.0957028914e+05,,1,,,,,,
106,0,0,6.8720322955e-09,3.5022683312e-03,5.0951797894e+05,,1,,,,,,
106,1,0,1.0502650366e-08,5.3520534334e-03,5.0948705141e+05,,1,,,,,,
106,2,0,1.0569791192e-08,5.3862603149e-03,5.0948647952e+05,,1,,,,,,
106,3,0,7.2277819191e-09,3.6829410068e-03,3.3911896640e+05,,1,,,,,,
107,0,0,1.5194281582e-09,7.7379693409e-04,4.6899514122e+05,,1,,,,,,
107,1,0,-4.8568552667e-09,-2.4754033310e-03,5.0955250857e+05,,1,,,,,,
107,2,0,-9.8205285690e-09,-5.0045230241e-03,5.0951021827e+05,,1,,,,,,
107,3,0,-1.1795730310e-08,-6.0108788045e-03,5.0949339247e+05,,1,,,,,,
108,0,0,-1.0349170176e-08,-5.2735994945e-03,2.9599089776e+05,,1,,,,,,
108,1,0,-6.0319311962e-09,-3.0733093877e-03,3.9422069827e+05,,1,,,,,,
108,2,0,-1.9178008178e-10,-9.7125864799e-05,5.0958508494e+05,,1,,,,,,
108,3,0,5.1691647408e-09,2.6345854751e-03,5.0953940196e+05,,1,,,,,,
109,0,0,8.1796103179e-09,4.1684702887e-03,5.0951375384e+05,,1,,,,,,
109,1,0,7.9994975322e-09,4.0766698216e-03,2.6701469316e+05,,1,,,,,,
109,2,0,4.8424384043e-09,2.4676145155e-03,3.3605484824e+05,,1,,,,,,
109,3,0,-2.8116412604e-10,-1.4354669939e-04,4.4809263447e+05,,1,,,,,,
110,0,0,-5.6089789389e-09,-2.8585447054e-03,5.0957103844e+05,,1,,,,,,
110,1,0,-9.2067248497e-09,-4.6917814496e-03,5.0954157416e+05,,1,,,,,,
110,2,0,-9.9165886904e-09,-5.0534806250e-03,5.0953576121e+05,,1,,,,,,
110,3,0,-7.7234844095e-09,-3.9357116773e-03,3.1289052265e+05,,1,,,,,,
111,0,0,-3.4803502124e-09,-1.7732155574e-03,4.0926480822e+05,,1,,,,,,
111,1,0,1.3580363994e-09,6.9245478599e-04,5.0958805911e+05,,1,,,,,,
111,2,0,5.0189010615e-09,2.5579158294e-03,5.0955691581e+05,,1,,,,,,
111,3,0,6.1986239160e-09,3.1590401758e-03,5.0954688098e+05,,1,,,,,,
112,0,0,4.6554200986e-09,2.3725035554e-03,2.9525725479e+05,,1,,,,,,
112,1,0,1.0469744590e-09,5.3343467627e-04,3.7050351213e+05,,1,,,,,,
112,2,0,-3.3189807682e-09,-1.6915627227e-03,4.6154019467e+05,,1,,,,,,
112,3,0,-6.7525565354e-09,-3.4412880368e-03,5.0958282180e+05,,1,,,,,,
113,0,0,-7.9138061841e-09,-4.0330307743e-03,5.0957375194e+05,,1,,,,,,
113,1,0,-6.4620679143e-09,-3.2931119156e-03,2.9463076016e+05,,1,,,,,,
113,2,0,-2.9582494165e-09,-1.5073665902e-03,3.7078661008e+05,,1,,,,,,
113,3,0,1.4267162832e-09,7.2731529422e-04,4.6608805750e+05,,1,,,,,,
114,0,0,5.0556263501e-09,2.5765705129e-03,5.0957839325e+05,,1,,,,,,
114,1,0,6.4921406042e-09,3.3085726464e-03,5.0956669911e+05,,1,,,,,,
114,2,0,5.2784995523e-09,2.6900052464e-03,2.8857197010e+05,,1,,,,,,
114,3,0,1.9009281370e-09,9.6859134416e-04,3.5952541076e+05,,1,,,,,,
115,0,0,-2.4961721737e-09,-1.2722960830e-03,4.5189057537e+05,,1,,,,,,
115,1,0,-6.2546962867e-09,-3.1876215531e-03,5.0958368125e+05,,1,,,,,,
115,2,0,-7.8736232437e-09,-4.0125832001e-03,5.0957094325e+05,,1,,,,,,
115,3,0,-6.8173381597e-09,-3.4742163059e-03,2.8601389218e+05,,1,,,,,,
116,0,0,-3.5325869470e-09,-1.8001060468e-03,3.5734242290e+05,,1,,,,,,
116,1,0,8.2010194435e-10,4.1815023290e-04,4.5185529895e+05,,1,,,,,,
116,2,0,4.5182816873e-09,2.3027239930e-03,5.0958318884e+05,,1,,,,,,
116,3,0,5.9817294834e-09,3.0484577265e-03,5.0957128621e+05,,1,,,,,,
117,0,0,4.6361545276e-09,2.3626470167e-03,2.9098170621e+05,,1,,,,,,
117,1,0,9.5082984573e-10,4.8439093990e-04,3.6740871748e+05,,1,,,,,,
117,2,0,-3.8208620885e-09,-1.9473781311e-03,4.6635840013e+05,,1,,,,,,
117,3,0,-7.7862515055e-09,-3.9680960937e-03,5.0957703354e+05,,1,,,,,,
118,0,0,-9.1971491715e-09,-4.6870430835e-03,5.0956607484e+05,,1,,,,,,
118,1,0,-7.4138068568e-09,-3.7781158609e-03,3.0296658061e+05,,1,,,,,,
118,2,0,-2.9476408705e-09,-1.5019384221e-03,4.0286295431e+05,,1,,,,,,
118,3,0,2.7960494692e-09,1.4250733571e-03,5.0958349900e+05,,1,,,,,,
119,0,0,7.6453666081e-09,3.8960851894e-03,5.0954287562e+05,,1,,,,,,
119,1,0,9.5833361699e-09,4.8835373543e-03,5.0952664361e+05,,1,,,,,,
119,2,0,7.8652507341e-09,4.0078696290e-03,3.0182784123e+05,,1,,,,,,
119,3,0,3.0280163389e-09,1.5425839692e-03,4.1092732157e+05,,1,,,,,,
120,0,0,-3.3815873443e-09,-1.7237404525e-03,5.0957445089e+05,,1,,,,,,
120,1,0,-8.9296576386e-09,-4.5507382755e-03,5.0952758906e+05,,1,,,,,,
120,2,0,-1.1336023019e-08,-5.7768086851e-03,5.0950726756e+05,,1,,,,,,
120,3,0,-9.7005681831e-09,-4.9432553402e-03,3.0028858608e+05,,1,,,,,,
121,0,0,-4.5408666058e-09,-2.3136301739e-03,4.1768446055e+05,,1,,,,,,
121,1,0,2.4572988515e-09,1.2525863557e-03,5.0956642808e+05,,1,,,,,,
121,2,0,8.5776373920e-09,4.3711138708e-03,5.0951428100e+05,,1,,,,,,
121,3,0,1.1237846814e-08,5.7264809244e-03,5.0949162006e+05,,1,,,,,,
122,0,0,9.3397694799e-09,4.7590771940e-03,3.0626511496e+05,,1,,,,,,
122,1,0,3.3547109426e-09,1.7088472431e-03,4.4244135070e+05,,1,,,,,,
122,2,0,-4.8842063187e-09,-2.4895234671e-03,5.0954658169e+05,,1,,,,,,
122,3,0,-1.2312368908e-08,-6.2742376514e-03,5.0948329932e+05,,1,,,,,,
123,0,0,-1.5922939903e-08,-8.1136794255e-03,5.0945254821e+05,,1,,,,,,
123,1,0,-1.4281703666e-08,-7.2771794764e-03,3.0041996701e+05,,1,,,,,,
123,2,0,-7.7445155700e-09,-3.9455628840e-03,4.4915459201e+05,,1,,,,,,
123,3,0,1.7563062905e-09,8.9576892134e-04,5.0953331773e+05,,1,,,,,,
124,0,0,1.0926393707e-08,5.5678126174e-03,5.0945520678e+05,,1,,,,,,
124,1,0,1.6376745531e-08,8.3443463788e-03,5.0940879707e+05,,1,,,,,,
124,2,0,1.6219988852e-08,8.2644501167e-03,2.6664271514e+05,,1,,,,,,
124,3,0,1.0454834114e-08,5.3261978147e-03,3.9781952083e+05,,1,,,,,,
125,0,0,7.8944409354e-10,4.0082147640e-04,5.0955113849e+05,,1,,,,,,
125,1,0,-9.4342889519e-09,-4.8081825659e-03,5.0946404375e+05,,1,,,,,,
125,2,0,-1.6407285251e-08,-8.3604032169e-03,5.0940466645e+05,,1,,,,,,
125,3,0,-1.7726753389e-08,-9.0325253819e-03,5.0939343301e+05,,1,,,,,,
126,0,0,-1.3184772711e-08,-6.7176416428e-03,3.6642000573e+05,,1,,,,,,
126,1,0,-4.3675346539e-09,-2.2243336980e-03,5.0957012787e+05,,1,,,,,,
126,2,0,5.7334022299e-09,2.9223097596e-03,5.0948407181e+05,,1,,,,,,
126,3,0,1.3371886351e-08,6.8136828184e-03,5.0941902293e+05,,1,,,,,,
127,0,0,1.5797162403e-08,8.0491152931e-03,5.0939837446e+05,,1,,,,,,
127,1,0,1.2384835168e-08,6.3099581438e-03,3.4071961305e+05,,1,,,,,,
127,2,0,4.3293032868e-09,2.2047119525e-03,5.0958624371e+05,,1,,,,,,
127,3,0,-5.6100319677e-09,-2.8597650491e-03,5.0950155416e+05,,1,,,,,,
128,0,0,-1.3670866976e-08,-6.9664328341e-03,5.0943290067e+05,,1,,,,,,
128,1,0,-1.6908984844e-08,-8.6159608282e-03,5.0940532944e+05,,1,,,,,,
128,2,0,-1.4434669559e-08,-7.3548689651e-03,3.1937520450e+05,,1,,,,,,
128,3,0,-7.1801668108e-09,-3.6577560640e-03,4.8442688789e+05,,1,,,,,,
129,0,0,2.2907150272e-09,1.1681907951e-03,5.0952036402e+05,,1,,,,,,
129,1,0,1.0248611840e-08,5.2225744609e-03,5.0945258151e+05,,1,,,,,,
129,2,0,1.3589329489e-08,6.9244343741e-03,5.0942413428e+05,,1,,,,,,
129,3,0,1.1225887985e-08,5.7198507343e-03,3.1685387597e+05,,1,,,,,,
130,0,0,3.9615814953e-09,2.0177347602e-03,4.8213318586e+05,,1,,,,,,
130,1,0,-5.6688252633e-09,-2.8895007982e-03,5.0951986178e+05,,1,,,,,,
130,2,0,-1.3831660556e-08,-7.0482847408e-03,5.0945033243e+05,,1,,,,,,
130,3,0,-1.7248219167e-08,-8.7887711659e-03,5.0942123906e+05,,1,,,,,,
131,0,0,-1.4693795457e-08,-7.4868511004e-03,3.2119788760e+05,,1,,,,,,
131,1,0,-6.9282035304e-09,-3.5292947990e-03,4.9667284609e+05,,1,,,,,,
131,2,0,3.4189038463e-09,1.7430442028e-03,5.0950786314e+05,,1,,,,,,
131,3,0,1.2270935504e-08,6.2528214843e-03,5.0943247175e+05,,1,,,,,,
132,0,0,1.6059373930e-08,8.1826771165e-03,5.0940021611e+05,,1,,,,,,
132,1,0,1.3346960940e-08,6.8002361194e-03,3.2479420065e+05,,1,,,,,,
132,2,0,4.8277758297e-09,2.4586685461e-03,5.0958825729e+05,,1,,,,,,
132,3,0,-6.7238708423e-09,-3.4272855669e-03,5.0948983252e+05,,1,,,,,,
133,0,0,-1.6855009634e-08,-8.5884733959e-03,5.0940355651e+05,,1,,,,,,
133,1,0,-2.1522102183e-08,-1.0965763339e-02,5.0936382618e+05,,1,,,,,,
133,2,0,-1.8912448455e-08,-9.6356946761e-03,3.2245424859e+05,,1,,,,,,
133,3,0,-9.6321667171e-09,-4.9062779652e-03,5.0958264960e+05,,1,,,,,,
134,0,0,3.3726146042e-09,1.7199383815e-03,5.0947185436e+05,,1,,,,,,
134,1,0,1.5344225944e-08,7.8184128354e-03,5.0936992314e+05,,1,,,,,,
134,2,0,2.1731737181e-08,1.1071766184e-02,5.0931556147e+05,,1,,,,,,
134,3,0,2.0133994504e-08,1.0257433585e-02,2.9943121150e+05,,1,,,,,,
135,0,0,1.0726269205e-08,5.4629903076e-03,5.0959018472e+05,,1,,,,,,
135,1,0,-3.6513212444e-09,-1.8627269616e-03,5.0946768902e+05,,1,,,,,,
135,2,0,-1.7891021898e-08,-9.1163878808e-03,5.0934645241e+05,,1,,,,,,
135,3,0,-2.6764348558e-08,-1.3635529439e-02,5.0927094741e+05,,1,,,,,,
136,0,0,-2.7117087470e-08,-1.3815163283e-02,5.0926794655e+05,,1,,,,,,
136,1,0,-1.8768414402e-08,-9.5602861113e-03,4.5302616361e+05,,1,,,,,,
136,2,0,-4.3357584238e-09,-2.2061765520e-03,5.0948985557e+05,,1,,,,,,
136,3,0,1.1469823606e-08,5.8453934468e-03,5.0935527961e+05,,1,,,,,,
137,0,0,2.3096945251e-08,1.1766994417e-02,5.0925634687e+05,,1,,,,,,
137,1,0,2.6426821025e-08,1.3462654233e-02,5.0922802394e+05,,1,,,,,,
137,2,0,2.0360386877e-08,1.0370852399e-02,4.0110736899e+05,,1,,,,,,
137,3,0,6.7300910703e-09,3.4252597426e-03,5.0951612601e+05,,1,,,,,,
138,0,0,-1.0054555416e-08,-5.1254427106e-03,5.0937319134e+05,,1,,,,,,
138,1,0,-2.3974678582e-08,-1.2214968762e-02,5.0925473869e+05,,1,,,,,,
138,2,0,-3.0017503821e-08,-1.5292051070e-02,5.0920334245e+05,,1,,,,,,
138,3,0,-2.6151998918e-08,-1.3321931084e-02,3.5102764994e+05,,1,,,,,,
139,0,0,-1.3464204849e-08,-6.8563097663e-03,5.0954291248e+05,,1,,,,,,
139,1,0,4.0096085971e-09,2.0459108649e-03,5.0939409371e+05,,1,,,,,,
139,2,0,2.0106139712e-08,1.0244076746e-02,5.0925711648e+05,,1,,,,,,
139,3,0,2.9072047860e-08,1.4809536098e-02,5.0918086536e+05,,1,,,,,,
140,0,0,2.7837831606e-08,1.4180482551e-02,2.9115944934e+05,,1,,,,,,
140,1,0,1.6482116348e-08,8.3933496455e-03,5.0957668136e+05,,1,,,,,,
140,2,0,-1.6037709774e-09,-8.2128228658e-04,5.0942261751e+05,,1,,,,,,
140,3,0,-2.0168732457e-08,-1.0276997260e-02,5.0926461335e+05,,1,,,,,,
141,0,0,-3.2729098300e-08,-1.6672660671e-02,5.0915779429e+05,,1,,,,,,
141,1,0,-3.5177989955e-08,-1.7919459762e-02,5.0913697539e+05,,1,,,,,,
141,2,0,-2.6859945192e-08,-1.3680191091e-02,4.5232818459e+05,,1,,,,,,
141,3,0,-1.0483474312e-08,-5.3357534982e-03,5.0947356163e+05,,1,,,,,,
142,0,0,8.6285321885e-09,4.3995510462e-03,5.0931086243e+05,,1,,,,,,
142,1,0,2.3961368569e-08,1.2207487243e-02,5.0918044412e+05,,1,,,,,,
142,2,0,3.0387502330e-08,1.5479249534e-02,5.0912581344e+05,,1,,,,,,
142,3,0,2.6038556782e-08,1.3262745132e-02,3.6203012772e+05,,1,,,,,,
143,0,0,1.2322687883e-08,6.2733441127e-03,5.0953002949e+05,,1,,,,,,
143,1,0,-6.2625035706e-09,-3.1947407145e-03,5.0937175631e+05,,1,,,,,,
143,2,0,-2.3005360865e-08,-1.1721653514e-02,5.0922929484e+05,,1,,,,,,
143,3,0,-3.1960632741e-08,-1.6281439135e-02,5.0915314381e+05,,1,,,,,,
144,0,0,-3.0261191312e-08,-1.5415273789e-02,3.0174383942e+05,,1,,,,,,
144,1,0,-1.8342736486e-08,-9.3414344703e-03,5.0956792497e+05,,1,,,,,,
144,2,0,-9.4206757220e-12,-9.2572794692e-07,5.0941176740e+05,,1,,,,,,
144,3,0,1.8215183919e-08,9.2812574193e-03,5.0925667352e+05,,1,,,,,,
145,0,0,2.9868757971e-08,1.5215138574e-02,5.0915757188e+05,,1,,,,,,
145,1,0,3.1105891937e-08,1.5845004322e-02,5.0914705462e+05,,1,,,,,,
145,2,0,2.1651520421e-08,1.1026657308e-02,4.7818751603e+05,,1,,,,,,
145,3,0,4.6525449648e-09,2.3652471967e-03,5.0945857443e+05,,1,,,,,,
146,0,0,-1.4283532458e-08,-7.2801629958e-03,5.0929738022e+05,,1,,,,,,
146,1,0,-2.8716095935e-08,-1.4629509124e-02,5.0917462183e+05,,1,,,,,,
146,2,0,-3.3797619125e-08,-1.7216684083e-02,5.0913142061e+05,,1,,,,,,
146,3,0,-2.7982264547e-08,-1.4252840305e-02,3.9538998615e+05,,1,,,,,,
147,0,0,-1.3033744542e-08,-6.6355736648e-03,5.0950704134e+05,,1,,,,,,
147,1,0,6.3263489714e-09,3.2267520239e-03,5.0934219946e+05,,1,,,,,,
147,2,0,2.3428396733e-08,1.1936045070e-02,5.0919671257e+05,,1,,,,,,
147,3,0,3.2474898917e-08,1.6541973721e-02,5.0911980290e+05,,1,,,,,,
148,0,0,3.0727988280e-08,1.5651614804e-02,3.0282519662e+05,,1,,,,,,
148,1,0,1.8629108107e-08,9.4858425194e-03,5.0956597916e+05,,1,,,,,,
148,2,0,-7.7015941752e-11,-4.4537080691e-05,5.0940664417e+05,,1,,,,,,
148,3,0,-1.8814873005e-08,-9.5879888727e-03,5.0924718391e+05,,1,,,,,,
149,0,0,-3.1124727471e-08,-1.5855884702e-02,5.0914250523e+05,,1,,,,,,
149,1,0,-3.3241567028e-08,-1.6933596362e-02,5.0912451066e+05,,1,,,,,,
149,2,0,-2.4870207618e-08,-1.2667157999e-02,4.5354146341e+05,,1,,,,,,
149,3,0,-8.9543050113e-09,-4.5573726769e-03,5.0947702981e+05,,1,,,,,,
150,0,0,9.2333078479e-09,4.7072022333e-03,5.0932219310e+05,,1,,,,,,
150,1,0,2.3566856867e-08,1.2006502952e-02,5.0920026348e+05,,1,,,,,,
150,2,0,2.9430935969e-08,1.4992239122e-02,5.0915040461e+05,,1,,,,,,
150,3,0,2.5330516815e-08,1.2902395370e-02,3.5637547019e+05,,1,,,,,,
151,0,0,1.2769947170e-08,6.5016258717e-03,5.0954199037e+05,,1,,,,,,
