strain,stress
8.297971126447044e-09,3.6317408557643374
8.319605419782118e-09,3.6412094530627974
8.646563647479639e-09,3.784307993123133
8.217906398236694e-09,3.596699236540037
7.721632045965773e-09,3.3794967645928975
7.844532381530322e-09,3.433286078035355
7.176559681852314e-09,3.140937055968496
6.019554293833458e-09,2.634554992934408
6.176394732370519e-09,2.7031987396757793
6.661996986931918e-09,2.915730395988859
6.042428044117888e-09,2.644566058551129
5.669347500940758e-09,2.481281343468338
6.586101275551969e-09,2.882513414199495
6.87313546648257e-09,3.008138555853883
5.556538305701046e-09,2.4319085802934706
4.870749125764802e-09,2.1317618883777096
6.046275163157002e-09,2.646249812227592
7.289536042830333e-09,3.190382981924029
7.96162713558901e-09,3.4845344851255224
8.844969700276637e-09,3.871143601128233
9.083182397308438e-09,3.9754012288048224
7.94797995166559e-09,3.478561575041171
6.708014701731928e-09,2.9358707908373605
5.278757049117218e-09,2.3103331345455658
2.5441964438321824e-09,1.1135085949753023
5.254870549968462e-10,0.22998788230593237
2.1473721449600295e-09,0.9398320423803185
6.498344940475967e-09,2.8441054392148777
9.907297319701466e-09,4.3360884122008585
1.0786331275396485e-08,4.720811796008128
1.040914923699405e-08,4.555731995409555
9.743428590102211e-09,4.26436862055552
8.735055449716617e-09,3.823037857169051
8.061507103097741e-09,3.5282485633196203
7.987625008332317e-09,3.4959128733081357
8.451001698707406e-09,3.6987171531013607
8.893312618838249e-09,3.8923016588934045
8.32035921525517e-09,3.6415393638053946
7.916026853698276e-09,3.464576786520242
8.425105564964227e-09,3.6873832926325423
8.415242381028982e-09,3.6830665111543097
7.884266112997026e-09,3.4506761862582773
7.389369347535296e-09,3.2340766373896908
6.783541219618337e-09,2.968926189141589
6.698778991948687e-09,2.9318286335388293
7.781792032517049e-09,3.4058267526961523
8.523236818877199e-09,3.7303320181260853
6.940294027236205e-09,3.0375315827982585
4.2928268796554335e-09,1.878824899242974
3.0797945186165798e-09,1.3479217281162075
3.4244415635543353e-09,1.4987620642472423
4.341341612453057e-09,1.9000581542787818
5.301182134584465e-09,2.320147834771002
4.617677946595427e-09,2.0210012064229863
1.430742332925263e-09,0.6261874505679409
-1.262963334382173e-09,-0.5527562666721417
-9.646059589266317e-10,-0.4221753507411341
5.33106690566486e-10,0.23332273866812178
2.3056720681341054e-09,1.0091145561050687
5.850882234647272e-09,2.560732946648901
9.573008335618379e-09,4.189781448410985
9.42487199687447e-09,4.1249471912845745
6.667006480621372e-09,2.917922881672583
6.341773147147315e-09,2.7755792693804655
8.450062892398746e-09,3.6983062693835396
8.872279398885764e-09,3.8830961310522367
6.79036797378112e-09,2.9719140281720495
6.86165972781657e-09,3.0031160137977224
1.0116676821673108e-08,4.427726727167566
1.0841403333433008e-08,4.744914970161726
8.18400184193869e-09,3.581860360816359
7.505838619268927e-09,3.2850512920553374
9.412187410732899e-09,4.119395577639887
9.714214778956557e-09,4.251582725078961
8.280544451725449e-09,3.624113790593573
8.141407477119978e-09,3.5632182502835295
8.984242882853678e-09,3.9320987550531825
9.481445100831249e-09,4.149707322387273
1.0218038969804675e-08,4.472089505609177
1.0974271913366212e-08,4.803067046475037
9.488296702057143e-09,4.152706036135526
6.048248369192643e-09,2.647113417664063
3.92965809511626e-09,1.71987822514025
4.624191795036793e-09,2.0238520972193363
7.519828891533738e-09,3.291174360284081
1.0214370374867806e-08,4.4704838858844935
9.633946916719999e-09,4.216452200972861
6.916943574609558e-09,3.0273118807153594
4.8442225695966706e-09,2.1201521133699988
3.1580103058943518e-09,1.3821541285299799
1.1796575504386217e-09,0.5162961471490681
5.246534493008652e-10,0.22962304133245112
1.880055526072309e-09,0.822836614046622
3.6423464320770484e-09,1.5941316433437096
4.815947307448341e-09,2.107776988994807
4.7147103496288795e-09,2.0634690021117943
3.527666720502842e-09,1.5439402185357947
3.225747012411556e-09,1.4118001902895103
5.212697482205155e-09,2.281421099975573
7.953692267442273e-09,3.4810616621433166
8.618313834541605e-09,3.771944007005157
6.0673184924852805e-09,2.655459764600074
2.304042472592406e-09,1.0084013373414724
1.2859018631966557e-09,0.5627956836569961
3.6391651262633977e-09,1.5927392935606053
5.357558464438626e-09,2.344821844515004
4.647115391645458e-09,2.0338849788835556
3.924866903030758e-09,1.7177812826732803
5.039069038112215e-09,2.2054298119213906
7.12347462498101e-09,3.1177035249122564
8.242981860448279e-09,3.607673916880963
8.761552475858187e-09,3.83463470788451
1.0151259819674782e-08,4.442862533841707
1.1413363388698274e-08,4.995242510342201
9.877871728357879e-09,4.323209827706037
6.252218515684332e-09,2.7363842409872667
3.834455120627601e-09,1.678211108350848
2.936328514599431e-09,1.2851315182850702
2.509496844634686e-09,1.0983217559077922
4.0724437914726505e-09,1.782370687354721
7.109890817818958e-09,3.1117583526893724
7.705805316881483e-09,3.3725699414270114
5.5656888506543785e-09,2.4359134638310387
4.028962618906665e-09,1.76334045111286
4.809487629884272e-09,2.1049498069563297
7.1313020455532795e-09,3.121129321731067
9.142000117096783e-09,4.001143752217253
9.541388901862909e-09,4.175942693412202
8.356536653115632e-09,3.6573730027916724
6.034500647999982e-09,2.6410965058228157
4.056445267871975e-09,1.775368675548811
3.4292567289574455e-09,1.5008694990231966
2.676748745674339e-09,1.1715222470825597
2.409240574301806e-09,1.0544429827153898
4.405761699201065e-09,1.9282526439208296
6.65944308122287e-09,2.9146126379774153
7.171009880821232e-09,3.138508096065068
6.039293804256011e-09,2.643194307940686
4.24073201501817e-09,1.8560247417833189
3.146786194580952e-09,1.3772417152417962
3.2549864934272178e-09,1.424597320598566
4.325289097284593e-09,1.8930325121926963
6.151315574541085e-09,2.692222441888115
7.157500194477495e-09,3.132595364013406
5.1551178847951325e-09,2.2562204607848724
1.519961550701731e-09,0.6652356797531962
8.81812060788089e-10,0.38593926629400954
4.420404740934647e-09,1.9346614072325048
7.659974653967995e-09,3.3525114128525764
7.071080761641907e-09,3.0947725058498383
