step,substep,layer_index,gamma,tau,kt_exact,branch_id,reason_code,gamma_m_global,f_mrdf,g_ref,g_t_ref,reload_factor,branch_kind
1862,0,0,-1.7355889755e-06,-8.6299104109e-01,4.7621722994e+05,,1,,,,,,
1862,1,0,-1.7849694154e-06,-8.8649796716e-01,4.7585729811e+05,,1,,,,,,
1862,2,0,-1.8324430772e-06,-9.0908045584e-01,4.7551198168e+05,,1,,,,,,
1862,3,0,-1.8768732569e-06,-9.3020037072e-01,4.7518943767e+05,,1,,,,,,
1863,0,0,-1.9172147762e-06,-9.4936433610e-01,4.7489710537e+05,,1,,,,,,
1863,1,0,-1.9524894306e-06,-9.6611166493e-01,4.7464190185e+05,,1,,,,,,
1863,2,0,-1.9817441136e-06,-9.7999407087e-01,4.7443054225e+05,,1,,,,,,
1863,3,0,-2.0040138335e-06,-9.9055771614e-01,4.7426982415e+05,,1,,,,,,
1864,0,0,-2.0183092629e-06,-9.9733686992e-01,4.7416673588e+05,,1,,,,,,
1864,1,0,-2.0236402528e-06,-9.9986454556e-01,4.7412830869e+05,,1,,,,,,
1864,2,0,-2.0190668909e-06,-9.9753366839e-01,3.6241104093e+05,,1,,,,,,
1864,3,0,-2.0031968242e-06,-9.8944669892e-01,5.0950385042e+05,,1,,,,,,
1865,0,0,-1.9744928806e-06,-9.7482555629e-01,5.0925119852e+05,,1,,,,,,
1865,1,0,-1.9324374300e-06,-9.5341654116e-01,5.0888166209e+05,,1,,,,,,
1865,2,0,-1.8771515995e-06,-9.2529599930e-01,5.0839701690e+05,,1,,,,,,
1865,3,0,-1.8090622708e-06,-8.9069985944e-01,5.0780191352e+05,,1,,,,,,
1866,0,0,-1.7292773710e-06,-8.5021267191e-01,5.0710707597e+05,,1,,,,,,
1866,1,0,-1.6395370705e-06,-8.0473968119e-01,5.0632872270e+05,,1,,,,,,
1866,2,0,-1.5420677562e-06,-7.5542921549e-01,5.0548712529e+05,,1,,,,,,
1866,3,0,-1.4393719074e-06,-7.0356313782e-01,5.0460463913e+05,,1,,,,,,
1867,0,0,-1.3339970622e-06,-6.5043801519e-01,5.0370361735e+05,,1,,,,,,
1867,1,0,-1.2283246697e-06,-5.9725799133e-01,5.0280457615e+05,,1,,,,,,
1867,2,0,-1.1244078451e-06,-5.4505388366e-01,5.0192485328e+05,,1,,,,,,
1867,3,0,-1.0238712581e-06,-4.9463468392e-01,5.0107784855e+05,,1,,,,,,
1868,0,0,-9.2787199033e-07,-4.4657024893e-01,5.0027280587e+05,,1,,,,,,
1868,1,0,-8.3711082688e-07,-4.0119932085e-01,4.9951502076e+05,,1,,,,,,
1868,2,0,-7.5188009744e-07,-3.5865551277e-01,4.9880633751e+05,,1,,,,,,
1868,3,0,-6.7213544024e-07,-3.1890472566e-01,4.9814582048e+05,,1,,,,,,
1869,0,0,-5.9758198947e-07,-2.8178918605e-01,4.9753051776e+05,,1,,,,,,
1869,1,0,-5.2776776860e-07,-2.4707453765e-01,4.9695625915e+05,,1,,,,,,
1869,2,0,-4.6217699292e-07,-2.1449643879e-01,4.9641843243e+05,,1,,,,,,
1869,3,0,-4.0031376141e-07,-1.8380204250e-01,4.9591266497e+05,,1,,,,,,
1870,0,0,-3.4176398770e-07,-1.5478044923e-01,4.9543531676e+05,,1,,,,,,
1870,1,0,-2.8622279808e-07,-1.2727593014e-01,4.9498368701e+05,,1,,,,,,
1870,2,0,-2.3347798000e-07,-1.0117939330e-01,4.9455586370e+05,,1,,,,,,
1870,3,0,-1.8334794897e-07,-7.6397464489e-02,4.9415020979e+05,,1,,,,,,
1871,0,0,-1.3558380829e-07,-5.2804017981e-02,4.9376456813e+05,,1,,,,,,
1871,1,0,-8.9756496596e-08,-3.0184578484e-02,4.9339535691e+05,,1,,,,,,
1871,2,0,-4.5158124988e-08,-8.1879478063e-03,4.9303678951e+05,,1,,,,,,
1871,3,0,-7.4825323196e-10,1.3699837590e-02,4.9268046316e+05,,1,,,,,,
1872,0,0,4.4830501690e-08,3.6147279378e-02,4.9231550845e+05,,1,,,,,,
1872,1,0,9.3156780767e-08,5.9929722220e-02,4.9192938118e+05,,1,,,,,,
1872,2,0,1.4586198061e-07,8.5845881781e-02,4.9150923335e+05,,1,,,,,,
1872,3,0,2.0441410609e-07,1.1461115531e-01,4.9104365411e+05,,1,,,,,,
1873,0,0,2.6989225231e-07,1.4674677685e-01,4.9052446479e+05,,1,,,,,,
1873,1,0,3.4279464314e-07,1.8248616604e-01,4.8994821478e+05,,1,,,,,,
1873,2,0,4.2291790015e-07,2.2171711242e-01,4.8931707303e+05,,1,,,,,,
1873,3,0,5.0933125285e-07,2.6397132145e-01,4.8863893247e+05,,1,,,,,,
1874,0,0,6.0045025871e-07,3.0846314399e-01,4.8792671068e+05,,1,,,,,,
1874,1,0,6.9419511952e-07,3.5416953739e-01,4.8719699365e+05,,1,,,,,,
1874,2,0,7.8820359840e-07,3.9993590887e-01,4.8646828875e+05,,1,,,,,,
1874,3,0,8.8006117441e-07,4.4458911628e-01,4.8575919999e+05,,1,,,,,,
1875,0,0,9.6751246873e-07,4.8703996678e-01,4.8508681045e+05,,1,,,,,,
1875,1,0,1.0486268218e-06,5.2636225418e-01,4.8446547035e+05,,1,,,,,,
1875,2,0,1.1219040956e-06,5.6184205612e-01,4.8390607616e+05,,1,,,,,,
1875,3,0,1.1863204783e-06,5.9299773686e-01,4.8341581762e+05,,1,,,,,,
1876,0,0,1.2413248298e-06,6.1957622256e-01,4.8299829175e+05,,1,,,,,,
1876,1,0,1.2868017519e-06,6.4153366322e-01,4.8265384853e+05,,1,,,,,,
1876,2,0,1.3230176417e-06,6.5900844217e-01,4.8238004031e+05,,1,,,,,,
1876,3,0,1.3505616626e-06,6.7229226339e-01,4.8217208639e+05,,1,,,,,,
1877,0,0,1.3702871064e-06,6.8180185412e-01,4.8202331599e+05,,1,,,,,,
1877,1,0,1.3832526093e-06,6.8805089524e-01,4.8192559946e+05,,1,,,,,,
1877,2,0,1.3906592148e-06,6.9162012134e-01,4.8186980333e+05,,1,,,,,,
1877,3,0,1.3937793505e-06,6.9312358383e-01,4.8184630384e+05,,1,,,,,,
1878,0,0,1.3938771084e-06,6.9317068807e-01,4.8184556763e+05,,1,,,,,,
1878,1,0,1.3921243226e-06,6.9227733479e-01,2.9613309683e+05,,1,,,,,,
1878,2,0,1.3894631888e-06,6.9092106991e-01,3.5885635995e+05,,1,,,,,,
1878,3,0,1.3865907900e-06,6.8945720265e-01,4.2655591279e+05,,1,,,,,,
1879,0,0,1.3841163525e-06,6.8819620772e-01,4.8487321492e+05,,1,,,,,,
1879,1,0,1.3824628980e-06,6.8735362301e-01,5.0958320836e+05,,1,,,,,,
1879,2,0,1.3816541549e-06,6.8694150396e-01,5.0957606840e+05,,1,,,,,,
1879,3,0,1.3814161093e-06,6.8682020188e-01,5.0957396688e+05,,1,,,,,,
1880,0,0,1.3814022532e-06,6.8681314117e-01,5.0957384455e+05,,1,,,,,,
1880,1,0,1.3812998081e-06,6.8676093789e-01,5.0957294015e+05,,1,,,,,,
1880,2,0,1.3808608533e-06,6.8653725928e-01,5.0956906504e+05,,1,,,,,,
1880,3,0,1.3799070108e-06,6.8605121466e-01,5.0956064476e+05,,1,,,,,,
1881,0,0,1.3783037906e-06,6.8523428806e-01,5.0954649281e+05,,1,,,,,,
1881,1,0,1.3759167661e-06,6.8401801330e-01,5.0952542412e+05,,1,,,,,,
1881,2,0,1.3725634973e-06,6.8230948721e-01,5.0949583116e+05,,1,,,,,,
1881,3,0,1.3679733785e-06,6.7997093381e-01,5.0945533070e+05,,1,,,,,,
1882,0,0,1.3617619962e-06,6.7680668223e-01,5.0940053960e+05,,1,,,,,,
1882,1,0,1.3534206283e-06,6.7255789177e-01,5.0932698577e+05,,1,,,,,,
1882,2,0,1.3423175706e-06,6.6690334826e-01,5.0922912579e+05,,1,,,,,,
1882,3,0,1.3277073803e-06,6.5946435417e-01,5.0910043521e+05,,1,,,,,,
1883,0,0,1.3087467686e-06,6.4981308091e-01,5.0893356116e+05,,1,,,,,,
1883,1,0,1.2845202463e-06,6.3748597145e-01,5.0872056496e+05,,1,,,,,,
1883,2,0,1.2540823760e-06,6.2200566942e-01,5.0845331434e+05,,1,,,,,,
1883,3,0,1.2165242943e-06,6.0291532297e-01,5.0812409017e+05,,1,,,,,,
1884,0,0,1.1710686758e-06,5.7982726964e-01,5.0772643868e+05,,1,,,,,,
1884,1,0,1.1171897004e-06,5.5248416245e-01,5.0725622964e+05,,1,,,,,,
1884,2,0,1.0547446983e-06,5.2082552263e-01,5.0671279214e+05,,1,,,,,,
1884,3,0,9.8409501640e-07,4.8504808749e-01,5.0609992075e+05,,1,,,,,,
1885,0,0,9.0618851492e-07,4.4564586189e-01,5.0542650735e+05,,1,,,,,,
1885,1,0,8.2257739965e-07,4.0341670573e-01,5.0470657810e+05,,1,,,,,,
1885,2,0,7.3535350071e-07,3.5942687414e-01,5.0395860374e+05,,1,,,,,,
1885,3,0,6.4699725743e-07,3.1493234241e-01,5.0320408580e+05,,1,,,,,,
1886,0,0,5.6015343345e-07,2.7126426597e-01,5.0246556736e+05,,1,,,,,,
1886,1,0,4.7736197200e-07,2.2969345486e-01,5.0176433773e+05,,1,,,,,,
1886,2,0,4.0078268388e-07,1.9129345630e-01,5.0111816542e+05,,1,,,,,,
1886,3,0,3.3195521508e-07,1.5682269044e-01,5.0053939252e+05,,1,,,,,,
1887,0,0,2.7163043477e-07,1.2664302334e-01,5.0003365987e+05,,1,,,,,,
1887,1,0,2.1969740678e-07,1.0068604178e-01,4.9959942696e+05,,1,,,,,,
1887,2,0,1.7521427098e-07,7.8470549694e-02,4.9922832634e+05,,1,,,,,,
1887,3,0,1.3653509428e-07,5.9167039588e-02,4.9890627358e+05,,1,,,,,,
1888,0,0,1.0151121949e-07,4.1698508378e-02,4.9861515850e+05,,1,,,,,,
1888,1,0,6.7737044359e-08,2.4862927244e-02,4.9833488203e+05,,1,,,,,,
1888,2,0,3.2807358277e-08,7.4613022264e-03,4.9804548128e+05,,1,,,,,,
1888,3,0,-5.4441337643e-09,-1.1583627408e-02,4.9772909922e+05,,1,,,,,,
