strain,stress
-7.129972844082509e-09,-0.0036337052972611273
-6.314085308962471e-09,-0.0032178682775241313
-5.420748565100431e-09,-0.002762560364764636
-5.221927494001042e-09,-0.0026612275330866316
-5.799966390823644e-09,-0.002955839643640693
-6.583217857557828e-09,-0.0033550414319053214
-6.981879312112279e-09,-0.0035582273178455487
-6.992705719829566e-09,-0.0035637450945816876
-7.150084584660569e-09,-0.0036439563556734827
-7.840887105398782e-09,-0.0039960307522515495
-8.691586128279953e-09,-0.004429594629663964
-8.746739521371488e-09,-0.004457697947333678
-7.376879337504736e-09,-0.003759516961100101
-5.031235629056502e-09,-0.002564022348870833
-3.005204922030983e-09,-0.001531440920569108
-2.375070426320744e-09,-0.0012102915231638036
-3.1472916083260844e-09,-0.0016038732429743924
-4.45628862444281e-09,-0.00227103077618786
-5.51749510261659e-09,-0.002811891788783114
-6.2572182914884665e-09,-0.0031889010457951247
-6.992692327461941e-09,-0.003563742544845336
-7.692088901401069e-09,-0.0039201948501513
-7.826281513739558e-09,-0.003988585964786098
-7.044839350815443e-09,-0.0035903046802796103
-5.821198286920592e-09,-0.0029666506148424763
-5.167807682405925e-09,-0.0026336389324192453
-5.617571631087294e-09,-0.002862872592126517
-6.6042227852265764e-09,-0.003365741725740945
-7.004140310846566e-09,-0.0035695676756391857
-6.304941645436433e-09,-0.0032132035965243837
-5.130498993144913e-09,-0.002614623972091128
-4.545060700319745e-09,-0.002316246851110753
-4.9112251965045555e-09,-0.002502871979049903
-5.5527874153688026e-09,-0.0028298593550362136
-5.546312855048482e-09,-0.0028265589798569814
-4.716606622054672e-09,-0.0024036790580030595
-3.757977893372633e-09,-0.0019151007919676244
-3.4513135007251607e-09,-0.0017588063147013955
-3.932533847909454e-09,-0.002004072500013079
-4.780681380316578e-09,-0.0024363502476522155
-5.652207971699005e-09,-0.0028805407326618023
-6.5839032408985195e-09,-0.0033553940666001137
-7.612236914815553e-09,-0.0038794967576888635
-8.292589604931977e-09,-0.004226242662758831
-7.858333382423842e-09,-0.004004912897763481
-5.957727064970493e-09,-0.0030362290754228165
-3.170321610351237e-09,-0.0016155950739151484
-7.363121359854827e-10,-0.00037510212215352226
2.0699321425007297e-10,0.00010564651754698491
-8.226088204529617e-10,-0.0004191152326039558
-3.5824438031191635e-09,-0.0018257118690888016
-7.231824254247889e-09,-0.0036856346384446063
-1.0454609130341993e-08,-0.0053280252272309555
-1.1831411069241294e-08,-0.0060296126920162075
-1.0655002833356958e-08,-0.005430030909273842
-7.672993426948353e-09,-0.0039102098918743135
-4.848677847434241e-09,-0.0024707917413493217
-3.967541756529782e-09,-0.002021725339578182
-5.200426204361975e-09,-0.002650091303248138
-7.04666135220801e-09,-0.003591053460055845
-7.81320410806509e-09,-0.003981729852593183
-7.182080749406382e-09,-0.003660063572604799
-6.281977270798973e-09,-0.003201308194720264
-6.2628326029071535e-09,-0.0031915515510406705
-6.9739655767676026e-09,-0.0035539960714339675
-7.190388491740297e-09,-0.003664300226882022
-6.086363266280066e-09,-0.0031016101032648046
